simulation,phase,date,home_team,away_team,lambda_home,lambda_away,home_goals,away_goals,elo_diff,home_avg_goals_scored,home_avg_goals_conceded,away_avg_goals_scored,away_avg_goals_conceded,h2h_matches,h2h_home_avg_goals,h2h_away_avg_goals,h2h_home_win_rate,home_wc_participations,away_wc_participations,is_home_home,is_neutral,competition_friendly,competition_qualifier,match_id,winner,loser,penalties
24,Round of 32,2026-06-29 17:00:00,Morocco,Netherlands,1.295760989189148,1.11057448387146,0,3,44.87247448089556,1.8,0.2,2.5,0.9,0.0,1.8,2.5,0.33,7.0,12.0,0.0,1.0,0.0,0.0,74.0,Netherlands,Morocco,False
24,Round of 32,2026-06-29 20:30:00,Ecuador,Australia,1.4580914974212646,0.8541010022163391,3,1,162.86037607311073,1.5,0.7,1.3,1.0,2.0,1.5,2.0,0.5,5.0,7.0,0.0,1.0,0.0,0.0,75.0,Ecuador,Australia,False
24,Round of 32,2026-06-30 01:00:00,Japan,Brazil,1.3059042692184448,1.3096264600753784,0,0,40.29319932553085,1.8,0.7,1.6,0.9,1.0,3.0,2.0,1.0,8.0,23.0,0.0,1.0,0.0,0.0,76.0,Brazil,Japan,True
24,Round of 32,2026-06-30 17:00:00,Ivory Coast,France,0.9541577696800232,2.360473155975342,0,3,-240.62930405835596,2.1,0.9,2.4,1.0,0.0,2.1,2.4,0.33,4.0,17.0,0.0,1.0,0.0,0.0,77.0,France,Ivory Coast,False
24,Round of 32,2026-06-30 21:00:00,Norway,Tunisia,2.0517218112945557,0.8031187057495117,1,3,237.8633872879093,3.1,0.8,1.3,1.0,0.0,3.1,1.3,0.33,4.0,7.0,0.0,1.0,0.0,0.0,78.0,Tunisia,Norway,False
24,Round of 32,2026-07-01 01:00:00,South Korea,Cape Verde,2.0644586086273193,0.7345307469367981,1,0,243.895864018569,1.1,1.2,1.4,1.3,0.0,1.1,1.4,0.33,12.0,1.0,0.0,1.0,0.0,0.0,79.0,South Korea,Cape Verde,False
24,Round of 32,2026-07-01 16:00:00,England,Uzbekistan,2.206315517425537,0.7200835347175598,1,1,263.1655295440321,2.7,0.5,1.4,0.9,0.0,2.7,1.4,0.33,17.0,1.0,0.0,1.0,0.0,0.0,80.0,England,Uzbekistan,True
24,Round of 32,2026-07-01 20:00:00,New Zealand,Czech Republic,1.2780723571777344,1.3479504585266113,0,1,-8.467789572677702,1.1,1.5,1.9,1.1,0.0,1.1,1.9,0.33,3.0,2.0,0.0,1.0,0.0,0.0,81.0,Czech Republic,New Zealand,False
24,Round of 32,2026-07-02 00:00:00,United States,Qatar,2.613685369491577,0.623012125492096,3,1,323.38071135171685,2.2,1.3,1.0,1.9,0.0,2.2,1.0,0.33,12.0,2.0,0.0,1.0,0.0,0.0,82.0,United States,Qatar,False
24,Round of 32,2026-07-02 19:00:00,Portugal,Panama,1.9445339441299438,0.9740404486656189,0,0,101.84052875761336,2.4,1.1,1.9,1.2,0.0,2.4,1.9,0.33,9.0,2.0,0.0,1.0,0.0,0.0,83.0,Portugal,Panama,True
24,Round of 32,2026-07-02 23:00:00,Uruguay,Jordan,2.002161979675293,0.7680426836013794,1,1,198.41218197429203,1.1,1.0,1.6,1.3,0.0,1.1,1.6,0.33,15.0,1.0,0.0,1.0,0.0,0.0,84.0,Uruguay,Jordan,True
24,Round of 32,2026-07-03 03:00:00,Canada,Egypt,1.3197886943817139,0.7861894965171814,1,0,141.022972032486,1.1,0.3,1.1,0.6,0.0,1.1,1.1,0.33,3.0,4.0,0.0,1.0,0.0,0.0,85.0,Canada,Egypt,False
24,Round of 32,2026-07-03 18:00:00,Turkey,Belgium,1.3192235231399536,1.5503135919570923,1,0,16.262768326911782,2.0,1.6,2.9,0.8,0.0,2.0,2.9,0.33,3.0,15.0,0.0,1.0,0.0,0.0,86.0,Turkey,Belgium,False
24,Round of 32,2026-07-03 22:00:00,Argentina,Spain,1.3380818367004395,1.4354302883148193,3,2,3.5998681704456885,2.6,0.3,2.7,0.6,0.0,2.6,2.7,0.33,19.0,17.0,0.0,1.0,0.0,0.0,87.0,Argentina,Spain,False
24,Round of 32,2026-07-04 01:30:00,Colombia,Croatia,1.610945463180542,0.9658684134483337,1,1,162.72217402854244,2.4,1.1,1.8,1.0,1.0,1.0,2.0,0.0,7.0,7.0,0.0,1.0,0.0,0.0,88.0,Croatia,Colombia,True
24,Round of 16,2026-07-04 17:00:00,Switzerland,Ecuador,1.0754454135894775,1.4932160377502441,1,0,-126.13027407402728,1.8,0.9,1.7,0.8,0.0,1.8,1.7,0.33,13.0,5.0,0.0,1.0,0.0,0.0,89.0,Switzerland,Ecuador,False
24,Round of 16,2026-07-04 21:00:00,Netherlands,France,1.0540828704833984,1.339650273323059,1,0,-68.16376494374344,2.5,0.7,2.5,0.9,3.0,0.3333333333333333,2.0,0.0,12.0,17.0,0.0,1.0,0.0,0.0,90.0,Netherlands,France,False
24,Round of 16,2026-07-05 20:00:00,Brazil,Tunisia,1.8894987106323242,0.7581245303153992,3,1,213.4654100113571,1.6,0.8,1.3,1.1,2.0,3.0,1.0,0.5,23.0,7.0,0.0,1.0,0.0,0.0,91.0,Brazil,Tunisia,False
24,Round of 16,2026-07-06 00:00:00,South Korea,England,0.9290298223495483,1.849683403968811,1,1,-168.77762972277287,1.0,1.0,2.3,0.6,0.0,1.0,2.3,0.33,12.0,17.0,0.0,1.0,0.0,0.0,92.0,England,South Korea,True
24,Round of 16,2026-07-06 19:00:00,Portugal,Uruguay,1.1841094493865967,1.3653979301452637,2,1,-2.1715064512138724,2.1,0.9,1.2,1.1,1.0,2.0,0.0,1.0,9.0,15.0,0.0,1.0,0.0,0.0,93.0,Portugal,Uruguay,False
24,Round of 16,2026-07-07 00:00:00,Czech Republic,United States,1.163317322731018,1.6575310230255127,1,3,-108.85884313121892,1.9,1.0,2.3,1.4,0.0,1.9,2.3,0.33,2.0,12.0,0.0,1.0,0.0,0.0,94.0,United States,Czech Republic,False
24,Round of 16,2026-07-07 16:00:00,Turkey,Croatia,1.1413874626159668,1.2262686491012573,1,0,-5.837287747292066,2.1,1.0,1.5,1.1,2.0,0.5,1.0,0.5,3.0,7.0,0.0,1.0,0.0,0.0,95.0,Turkey,Croatia,False
24,Round of 16,2026-07-07 20:00:00,Canada,Argentina,0.7087838649749756,1.5776433944702148,1,0,-247.70147956977712,1.1,0.3,2.6,0.5,2.0,0.0,2.0,0.0,3.0,19.0,0.0,1.0,0.0,0.0,96.0,Canada,Argentina,False
24,Quarter-final,2026-07-09 20:00:00,Switzerland,Netherlands,1.1181524991989136,1.528954267501831,0,3,-98.79598242228622,1.7,0.9,2.2,0.7,0.0,1.7,2.2,0.33,13.0,12.0,0.0,1.0,0.0,0.0,97.0,Netherlands,Switzerland,False
24,Quarter-final,2026-07-10 19:00:00,Portugal,United States,1.6153388023376465,1.2124261856079102,1,2,76.92300688976775,2.2,1.0,2.5,1.4,1.0,2.0,0.0,1.0,9.0,12.0,0.0,1.0,0.0,0.0,98.0,United States,Portugal,False
24,Quarter-final,2026-07-11 21:00:00,Brazil,England,0.9990566372871399,1.5849884748458862,0,2,-82.52752313328529,1.4,0.9,2.1,0.7,1.0,1.0,0.0,1.0,23.0,17.0,0.0,1.0,0.0,0.0,99.0,England,Brazil,False
24,Quarter-final,2026-07-12 01:00:00,Turkey,Canada,1.043576717376709,1.0101845264434814,2,0,-12.958848414097474,1.6,0.9,1.2,0.2,0.0,1.6,1.2,0.33,3.0,3.0,0.0,1.0,0.0,0.0,100.0,Turkey,Canada,False
24,Semi-final,2026-07-14 19:00:00,Netherlands,United States,1.6593809127807617,1.1110033988952637,0,2,126.67882751359002,2.1,0.7,2.5,1.4,1.0,3.0,1.0,1.0,12.0,12.0,0.0,1.0,0.0,0.0,101.0,United States,Netherlands,False
24,Semi-final,2026-07-15 19:00:00,England,Turkey,1.529643177986145,0.8232578635215759,2,1,136.1280516625652,1.8,0.7,1.4,0.8,0.0,1.8,1.4,0.33,17.0,3.0,0.0,1.0,0.0,0.0,102.0,England,Turkey,False
24,Third-place playoff,2026-07-18 21:00:00,Netherlands,Turkey,1.3349186182022095,0.9822494983673096,3,1,52.4573735847207,2.0,0.8,1.3,1.0,1.0,2.0,1.0,1.0,12.0,3.0,0.0,1.0,0.0,0.0,103.0,Netherlands,Turkey,False
24,Final,2026-07-19 19:00:00,United States,England,1.0422130823135376,1.8269702196121216,1,2,-126.54022154192899,2.5,1.3,1.8,0.8,1.0,0.0,0.0,0.0,12.0,17.0,0.0,1.0,0.0,0.0,104.0,England,United States,False
25,Group stage,2026-06-11 00:00:00,Mexico,South Africa,2.1329286098480225,0.6023440957069397,1,2,297.64561459530705,1.1,1.0,1.5,1.1,0.0,1.1,1.5,0.33,17.0,3.0,1.0,0.0,0.0,0.0,,,,
25,Group stage,2026-06-11 00:00:00,South Korea,Czech Republic,1.656619668006897,0.9059049487113953,1,0,98.40437375226111,1.5,1.2,1.8,1.2,0.0,1.5,1.8,0.33,11.0,1.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-12 00:00:00,Canada,Bosnia and Herzegovina,2.178720712661743,0.6230993866920471,6,0,252.19701310772894,1.1,0.4,2.1,1.1,0.0,1.1,2.1,0.33,2.0,1.0,1.0,0.0,0.0,0.0,,,,
25,Group stage,2026-06-12 00:00:00,United States,Paraguay,1.3273921012878418,1.1478886604309082,0,1,-90.4406608260008,1.7,1.6,1.0,1.0,1.0,2.0,1.0,1.0,11.0,8.0,1.0,0.0,0.0,0.0,,,,
25,Group stage,2026-06-13 00:00:00,Australia,Turkey,1.306311845779419,1.4813357591629028,0,1,-47.69773714089274,1.5,0.9,2.1,1.4,0.0,1.5,2.1,0.33,6.0,2.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-13 00:00:00,Brazil,Morocco,1.3794176578521729,1.0310763120651245,1,1,71.7854817950124,1.8,0.8,1.8,0.5,1.0,1.0,2.0,0.0,22.0,6.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-13 00:00:00,Haiti,Scotland,0.8986091017723083,1.6037302017211914,2,1,-128.96035980586862,1.2,1.1,1.8,1.2,0.0,1.2,1.8,0.33,1.0,8.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-13 00:00:00,Qatar,Switzerland,0.5497463941574097,2.393497943878174,1,2,-360.84472108477416,0.9,1.9,2.5,0.8,0.0,0.9,2.5,0.33,1.0,12.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-14 00:00:00,Germany,Curaçao,2.8003809452056885,0.6807331442832947,1,0,361.1352259778141,2.3,1.1,1.6,1.3,0.0,2.3,1.6,0.33,20.0,0.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-14 00:00:00,Ivory Coast,Ecuador,0.7578378915786743,1.6096333265304565,0,1,-219.15155902699053,2.0,0.7,0.7,0.4,0.0,2.0,0.7,0.33,3.0,4.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-14 00:00:00,Netherlands,Japan,1.4094085693359375,1.0377333164215088,1,1,19.05367466640928,3.0,0.6,1.8,0.7,0.0,3.0,1.8,0.33,11.0,7.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-14 00:00:00,Sweden,Tunisia,1.4389334917068481,1.2469319105148315,0,1,22.565366858667858,1.6,1.8,1.4,1.0,0.0,1.6,1.4,0.33,13.0,6.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-15 00:00:00,Belgium,Egypt,1.4515180587768555,0.9129274487495422,1,3,99.79242592327387,3.5,1.0,1.3,0.8,1.0,1.0,2.0,0.0,14.0,3.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-15 00:00:00,Iran,New Zealand,1.6201878786087036,0.738328218460083,1,1,142.34033556219924,1.6,0.7,0.9,1.5,0.0,1.6,0.9,0.33,6.0,2.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-15 00:00:00,Saudi Arabia,Uruguay,0.7248218059539795,1.7654508352279663,0,3,-283.38107610897714,0.9,1.3,1.0,0.9,0.0,0.9,1.0,0.33,6.0,14.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-15 00:00:00,Spain,Cape Verde,3.966179609298706,0.5665221810340881,7,0,563.2850614519855,3.1,0.8,1.7,1.0,0.0,3.1,1.7,0.33,16.0,0.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-16 00:00:00,Argentina,Algeria,2.156207323074341,0.7074368596076965,0,0,323.48300707879844,2.5,0.4,2.3,0.5,0.0,2.5,2.3,0.33,18.0,4.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-16 00:00:00,Austria,Jordan,2.314819097518921,0.9839795827865601,2,0,80.9944962008201,2.8,0.5,2.0,1.5,0.0,2.8,2.0,0.33,7.0,0.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-16 00:00:00,France,Senegal,2.243558645248413,0.8569515347480774,4,2,209.2497238875883,2.7,1.1,2.5,0.6,0.0,2.7,2.5,0.33,16.0,3.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-16 00:00:00,Iraq,Norway,0.7500935196876526,1.7158862352371216,1,1,-223.33641759859006,1.1,0.7,3.1,0.6,0.0,1.1,3.1,0.33,1.0,3.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-17 00:00:00,England,Croatia,1.630310297012329,1.0758646726608276,1,0,94.46756707201507,2.2,0.5,2.9,0.8,0.0,2.2,2.9,0.33,16.0,6.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-17 00:00:00,Ghana,Panama,0.8218146562576294,1.872027039527893,2,3,-237.5714618522527,1.5,1.3,1.3,0.8,0.0,1.5,1.3,0.33,4.0,1.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-17 00:00:00,Portugal,DR Congo,2.063178300857544,0.639021098613739,3,1,275.4864091486654,2.6,1.0,1.2,0.3,0.0,2.6,1.2,0.33,8.0,1.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-17 00:00:00,Uzbekistan,Colombia,0.7373384833335876,1.79137122631073,0,3,-213.1223064060914,1.5,0.7,2.1,1.0,0.0,1.5,2.1,0.33,0.0,6.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-18 00:00:00,Canada,Qatar,2.310126304626465,0.43490955233573914,2,0,337.06579845964643,1.5,0.4,1.0,1.8,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,,,,
25,Group stage,2026-06-18 00:00:00,Czech Republic,South Africa,1.3567447662353516,1.1561428308486938,0,0,41.39291214006926,1.6,1.3,1.6,1.1,0.0,1.6,1.6,0.33,2.0,4.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-18 00:00:00,Mexico,South Korea,1.3654003143310547,0.9910876750946045,1,0,5.4461194792193055,1.0,1.0,1.4,1.2,1.0,2.0,2.0,0.0,18.0,12.0,1.0,0.0,0.0,0.0,,,,
25,Group stage,2026-06-18 00:00:00,Switzerland,Bosnia and Herzegovina,2.50748348236084,0.7504453659057617,2,0,319.0065265628623,2.3,0.7,2.0,1.7,0.0,2.3,2.0,0.33,13.0,2.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-19 00:00:00,Brazil,Haiti,2.3271937370300293,0.6982854604721069,3,1,312.33448841443465,1.9,0.9,1.3,1.1,0.0,1.9,1.3,0.33,23.0,2.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-19 00:00:00,Scotland,Morocco,0.8358522057533264,1.701185941696167,2,1,-205.11340108388777,1.8,1.1,1.6,0.4,0.0,1.8,1.6,0.33,9.0,7.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-19 00:00:00,Turkey,Paraguay,1.3238166570663452,1.1165064573287964,1,1,38.411748919090314,2.0,1.3,0.9,1.0,0.0,2.0,0.9,0.33,3.0,9.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-19 00:00:00,United States,Australia,1.3271068334579468,1.15305495262146,3,1,-90.99084129438143,1.5,1.6,1.4,1.0,1.0,2.0,1.0,1.0,12.0,7.0,1.0,0.0,0.0,0.0,,,,
25,Group stage,2026-06-20 00:00:00,Ecuador,Curaçao,2.4521894454956055,0.5749546885490417,6,0,416.96667244178843,0.8,0.4,1.5,1.3,0.0,0.8,1.5,0.33,5.0,1.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-20 00:00:00,Germany,Ivory Coast,2.0273492336273193,0.8136948943138123,0,2,203.14543659222227,2.3,0.9,1.7,0.8,0.0,2.3,1.7,0.33,21.0,4.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-20 00:00:00,Netherlands,Sweden,2.316958427429199,0.9556372761726379,2,0,269.76283661348316,2.9,0.7,1.4,1.9,0.0,2.9,1.4,0.33,12.0,14.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-20 00:00:00,Tunisia,Japan,0.8168430924415588,1.7051870822906494,3,3,-212.6702564949237,1.4,0.9,1.9,0.7,0.0,1.4,1.9,0.33,7.0,8.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-21 00:00:00,Belgium,Iran,1.358933448791504,1.283273458480835,3,2,-24.757983458184526,3.5,1.2,1.5,0.8,0.0,3.5,1.5,0.33,15.0,7.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-21 00:00:00,New Zealand,Egypt,1.0098475217819214,1.4663516283035278,1,0,-109.65958192636822,0.9,1.6,1.6,0.6,1.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-21 00:00:00,Spain,Saudi Arabia,3.2128496170043945,0.4481087923049927,1,0,557.8250378879229,3.3,0.4,0.9,1.6,0.0,3.3,0.9,0.33,17.0,7.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-21 00:00:00,Uruguay,Cape Verde,2.264070987701416,0.6784349679946899,2,0,333.35987135276605,1.3,0.7,1.4,1.7,0.0,1.3,1.4,0.33,15.0,1.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-22 00:00:00,Argentina,Austria,2.045595407485962,0.7715851664543152,3,0,253.05962752654955,2.1,0.3,2.8,0.4,0.0,2.1,2.8,0.33,19.0,8.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-22 00:00:00,France,Iraq,2.5338616371154785,0.5717517733573914,1,0,395.6411408625281,2.7,0.8,1.1,0.8,0.0,2.7,1.1,0.33,17.0,2.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-22 00:00:00,Jordan,Algeria,0.9549943208694458,1.6344363689422607,0,0,-123.8274561341882,1.8,1.4,1.8,0.4,0.0,1.8,1.8,0.33,1.0,5.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-22 00:00:00,Norway,Senegal,1.5616991519927979,1.0447005033493042,0,1,44.45665098659401,2.9,0.7,1.9,1.0,0.0,2.9,1.9,0.33,4.0,4.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-23 00:00:00,Colombia,DR Congo,2.0775914192199707,0.660220742225647,1,1,320.5784657712063,2.4,1.0,1.2,0.6,0.0,2.4,1.2,0.33,7.0,2.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-23 00:00:00,England,Ghana,2.7975454330444336,0.7306095361709595,4,2,491.63324414278895,2.2,0.5,1.6,1.4,0.0,2.2,1.6,0.33,17.0,5.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-23 00:00:00,Panama,Croatia,1.0234293937683105,1.4688098430633545,1,3,-91.15619886876584,1.6,1.0,2.2,0.9,0.0,1.6,2.2,0.33,2.0,7.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-23 00:00:00,Portugal,Uzbekistan,2.0960440635681152,0.7712454199790955,2,1,246.23986190924188,2.7,1.0,1.3,0.8,0.0,2.7,1.3,0.33,9.0,1.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-24 00:00:00,Bosnia and Herzegovina,Qatar,1.7189229726791382,1.2177143096923828,2,0,49.55198020964667,1.9,1.7,0.8,1.8,0.0,1.9,0.8,0.33,2.0,2.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-24 00:00:00,Canada,Switzerland,1.1436575651168823,1.0005593299865723,0,0,-42.78523948402767,1.6,0.3,2.1,0.7,0.0,1.6,2.1,0.33,3.0,13.0,1.0,0.0,0.0,0.0,,,,
25,Group stage,2026-06-24 00:00:00,Mexico,Czech Republic,1.8306679725646973,0.6613692045211792,3,0,172.01896255859242,1.1,0.6,1.5,0.8,0.0,1.1,1.5,0.33,18.0,2.0,1.0,0.0,0.0,0.0,,,,
25,Group stage,2026-06-24 00:00:00,Morocco,Haiti,1.915822148323059,0.716677188873291,3,1,219.6569180227923,1.5,0.6,1.3,1.2,0.0,1.5,1.3,0.33,7.0,2.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-24 00:00:00,Scotland,Brazil,0.8418394923210144,2.154664993286133,0,3,-231.5598598555166,1.6,1.2,2.1,1.0,0.0,1.6,2.1,0.33,9.0,23.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-24 00:00:00,South Africa,South Korea,0.9838936924934387,1.6773967742919922,1,2,-158.5217298947398,1.6,1.1,1.0,1.3,0.0,1.6,1.0,0.33,4.0,12.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-25 00:00:00,Curaçao,Ivory Coast,0.7431979775428772,2.19384503364563,0,2,-250.60533243305122,1.4,1.7,1.9,0.7,0.0,1.4,1.9,0.33,1.0,4.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-25 00:00:00,Ecuador,Germany,1.327226161956787,1.1564054489135742,1,0,121.76656988905984,1.4,0.4,2.3,0.9,0.0,1.4,2.3,0.33,5.0,21.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-25 00:00:00,Japan,Sweden,1.965736985206604,0.8640645742416382,2,1,253.34827771837786,1.6,1.0,1.0,1.8,0.0,1.6,1.0,0.33,8.0,14.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-25 00:00:00,Paraguay,Australia,1.4167598485946655,0.9015452861785889,0,1,108.23692320873351,1.0,1.0,1.3,1.2,0.0,1.0,1.3,0.33,9.0,7.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-25 00:00:00,Tunisia,Netherlands,0.8967780470848083,1.8753812313079834,1,3,-227.78873032535444,1.7,1.1,2.3,0.7,0.0,1.7,2.3,0.33,7.0,12.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-25 00:00:00,United States,Turkey,1.305335521697998,1.4052884578704834,3,0,-143.366151957096,1.7,1.5,2.1,1.3,1.0,1.0,2.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,,,,
25,Group stage,2026-06-26 00:00:00,Cape Verde,Saudi Arabia,1.225921392440796,1.406384825706482,1,2,-24.80384856472483,1.3,1.8,0.8,1.7,0.0,1.3,0.8,0.33,1.0,7.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-26 00:00:00,Egypt,Iran,1.0795162916183472,1.091630458831787,1,2,-16.42049149499826,1.4,0.6,1.5,0.9,0.0,1.4,1.5,0.33,4.0,7.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-26 00:00:00,New Zealand,Belgium,1.1267540454864502,1.6567877531051636,2,1,-87.25764371145897,0.9,1.4,3.4,1.1,0.0,0.9,3.4,0.33,3.0,15.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-26 00:00:00,Norway,France,0.9030396938323975,2.257136344909668,4,3,-245.71160245824785,2.8,0.8,2.6,0.8,0.0,2.8,2.6,0.33,4.0,17.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-26 00:00:00,Senegal,Iraq,1.673426866531372,0.7215021252632141,0,0,184.26915213525672,1.7,1.0,1.0,0.9,0.0,1.7,1.0,0.33,4.0,2.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-26 00:00:00,Uruguay,Spain,0.8451458811759949,2.1699626445770264,0,1,-230.8833456820946,1.3,0.7,3.2,0.2,0.0,1.3,3.2,0.33,15.0,17.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-27 00:00:00,Algeria,Austria,1.1332578659057617,1.1894423961639404,2,2,-16.97776326430585,1.6,0.4,2.4,0.7,0.0,1.6,2.4,0.33,5.0,8.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-27 00:00:00,Colombia,Portugal,1.308705449104309,1.3590362071990967,1,1,-19.02152193848542,2.4,1.0,2.7,0.9,0.0,2.4,2.7,0.33,7.0,9.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-27 00:00:00,Croatia,Ghana,2.474670648574829,0.7623758912086487,4,1,391.56110130252705,2.0,0.9,1.4,1.8,0.0,2.0,1.4,0.33,7.0,5.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-27 00:00:00,DR Congo,Uzbekistan,1.1080838441848755,1.0682191848754883,0,1,-26.322810970153796,1.2,0.7,1.4,1.0,0.0,1.2,1.4,0.33,2.0,1.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-27 00:00:00,Jordan,Argentina,0.49035167694091797,2.843092918395996,0,1,-413.02561245902257,1.6,1.1,2.3,0.3,0.0,1.6,2.3,0.33,1.0,19.0,0.0,1.0,0.0,0.0,,,,
25,Group stage,2026-06-27 00:00:00,Panama,England,0.746126115322113,2.1578686237335205,2,4,-268.17221608048317,1.6,1.2,2.5,0.4,0.0,1.6,2.5,0.33,2.0,17.0,0.0,1.0,0.0,0.0,,,,
25,Round of 32,2026-06-28 19:00:00,South Korea,Switzerland,1.1160578727722168,1.404780626296997,0,1,-68.02025428660772,1.0,1.4,1.7,0.7,0.0,1.0,1.7,0.33,12.0,13.0,0.0,1.0,0.0,0.0,73.0,Switzerland,South Korea,False
25,Round of 32,2026-06-29 17:00:00,Brazil,Japan,1.5648006200790405,1.1221346855163574,1,1,94.59187071242559,2.1,1.0,1.8,1.1,1.0,2.0,3.0,0.0,23.0,8.0,0.0,1.0,0.0,0.0,74.0,Brazil,Japan,True
25,Round of 32,2026-06-29 20:30:00,Ecuador,Turkey,1.5419968366622925,0.8363340497016907,0,3,141.1237109067572,1.5,0.4,1.8,1.4,0.0,1.5,1.8,0.33,5.0,3.0,0.0,1.0,0.0,0.0,75.0,Turkey,Ecuador,False
25,Round of 32,2026-06-30 01:00:00,Netherlands,Morocco,1.5891425609588623,0.9828518629074097,2,2,81.39280581283901,2.5,0.7,1.7,0.6,0.0,2.5,1.7,0.33,12.0,7.0,0.0,1.0,0.0,0.0,76.0,Netherlands,Morocco,True
25,Round of 32,2026-06-30 17:00:00,Ivory Coast,Senegal,1.0382405519485474,1.2076746225357056,0,1,-57.21730199613785,1.9,0.7,1.6,0.9,1.0,1.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,77.0,Senegal,Ivory Coast,False
25,Round of 32,2026-06-30 21:00:00,France,Tunisia,2.068129539489746,0.7985425591468811,3,1,337.6005651956036,2.7,1.2,1.6,1.2,1.0,0.0,1.0,0.0,17.0,7.0,0.0,1.0,0.0,0.0,78.0,France,Tunisia,False
25,Round of 32,2026-07-01 01:00:00,Mexico,Germany,1.2334816455841064,1.4173781871795654,3,1,43.338370858951066,1.3,0.5,2.3,0.8,1.0,2.0,2.0,0.0,18.0,21.0,0.0,1.0,0.0,0.0,79.0,Mexico,Germany,False
